399983,-0.03,0.01,1.02,-0.16,-0.15,0.56,0.42,1.69,141.88
399993,-0.03,0.01,1.02,-0.09,-0.21,0.46,0.36,1.78,141.88
400003,-0.03,0.01,1.02,0.10,-0.15,0.15,0.26,1.75,141.87
400013,-0.03,0.00,1.02,0.21,-0.15,0.18,0.15,1.74,141.87
400023,-0.03,0.00,1.02,0.43,-0.17,0.13,0.28,1.73,141.87
400033,-0.03,0.00,1.02,0.57,-0.22,-0.08,0.19,1.79,141.86
400043,-0.03,0.00,1.02,0.31,-0.26,0.06,0.20,1.67,141.86
400053,-0.03,0.00,1.02,0.29,-0.28,-0.06,0.22,1.78,141.86
400063,-0.03,-0.00,1.02,0.10,-0.27,0.11,0.10,1.81,141.86
400073,-0.03,-0.00,1.02,0.17,-0.27,-0.01,-0.01,1.78,141.85
